header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
139,1522163984,765760421,0:01:18.131969,2018-05-17 19:59:01.882813,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,False,,0,False,False,False,False,False,False,
140,1522163985,725137710,0:01:19.091741,2018-05-17 19:59:02.842543,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,False,father,0,False,,,,,,
141,1522163986,227653264,0:01:19.596571,2018-05-17 19:59:03.347384,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,ROBOT_ATTENTION,,,False,,0,False,,,,,,
143,1522163986,730839490,0:01:20.097525,2018-05-17 19:59:03.848295,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,False,,0,False,,,,,,
144,1522163991,391793966,0:01:24.761920,2018-05-17 19:59:08.512700,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,False,,0,False,False,False,False,False,False,
145,1522163991,593353033,0:01:24.959738,2018-05-17 19:59:08.710543,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,False,,0,False,False,False,False,False,False,
146,1522163991,821528673,0:01:25.188694,2018-05-17 19:59:08.939460,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,False,father,0,False,,,,,,
147,1522163992,323259592,0:01:25.695349,2018-05-17 19:59:09.446118,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_SAD,,,False,,0,False,,,,,,
148,1522163994,229958057,0:01:27.597468,2018-05-17 19:59:11.348260,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,LOOK_CENTER,,,False,,0,False,,,,,,
151,1522163994,732294082,0:01:28.099108,2018-05-17 19:59:11.849894,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,2018-03-27 11:19:54.732243,0:00:20.637641,1,1,3,2,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,False,,0,False,,,,,,
152,1522163994,735901117,0:01:28.103821,2018-05-17 19:59:11.854581,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,,,False,,0,False,,,,,,
153,1522163995,291161298,0:01:28.658047,2018-05-17 19:59:12.409025,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,,,False,,0,False,True,False,False,False,False,
154,1522163995,340601682,0:01:28.706757,2018-05-17 19:59:12.457524,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,ROBOT_SILENT_EXCITED,,,False,,0,False,,,,,,
155,1522163998,342158555,0:01:31.709066,2018-05-17 19:59:15.460029,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,VIRTUALLY_EXPLORE,,False,,0,False,,,,,,
156,1522164001,592013359,0:01:34.961452,2018-05-17 19:59:18.712321,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SCREEN_MOVED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,,False,father,0,False,,,,,,
157,1522164002,93550443,0:01:35.466199,2018-05-17 19:59:19.216976,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SCREEN_MOVED,robotTURN,missionMODE,REMINDER_SPEECH,VIRTUALLY_CLICK_WRONG_OBJ,,False,,0,False,,,,,,
158,1522164006,88912248,0:01:39.455687,2018-05-17 19:59:23.206465,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SCREEN_MOVED,robotTURN,missionMODE,LOOK_AT_TABLET,VIRTUALLY_CLICK_WRONG_OBJ,,False,,0,False,,,,,,
159,1522164006,89698553,0:01:39.455795,2018-05-17 19:59:23.206527,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SCREEN_MOVED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,,False,,0,False,,,,,,
160,1522164006,90707778,0:01:39.457093,2018-05-17 19:59:23.207863,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SCREEN_MOVED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,,,,,,
161,1522164014,21956682,0:01:47.388240,2018-05-17 19:59:31.139000,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,father,0,False,,,,,,
162,1522164014,75965642,0:01:47.443068,2018-05-17 19:59:31.193835,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
163,1522164014,178128480,0:01:47.544990,2018-05-17 19:59:31.295758,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
164,1522164014,279793977,0:01:47.646109,2018-05-17 19:59:31.396918,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
165,1522164014,380559444,0:01:47.746619,2018-05-17 19:59:31.497404,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
166,1522164014,481911659,0:01:47.848326,2018-05-17 19:59:31.599092,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
169,1522164014,523885726,0:01:47.891515,2018-05-17 19:59:31.642307,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,,,,,,
170,1522164014,582902193,0:01:47.950428,2018-05-17 19:59:31.701196,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
171,1522164014,683547019,0:01:48.049929,2018-05-17 19:59:31.800688,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
172,1522164014,784069299,0:01:48.150806,2018-05-17 19:59:31.901585,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
173,1522164014,885072708,0:01:48.251478,2018-05-17 19:59:32.002254,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
174,1522164014,985793590,0:01:48.352380,2018-05-17 19:59:32.103246,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
175,1522164015,86893081,0:01:48.454041,2018-05-17 19:59:32.204809,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
176,1522164015,188371896,0:01:48.554794,2018-05-17 19:59:32.305561,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
177,1522164015,289496183,0:01:48.656070,2018-05-17 19:59:32.406845,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
178,1522164015,390663623,0:01:48.757448,2018-05-17 19:59:32.508272,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
179,1522164015,492330551,0:01:48.859543,2018-05-17 19:59:32.610349,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
180,1522164015,594064712,0:01:48.961509,2018-05-17 19:59:32.712297,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
181,1522164015,695415735,0:01:49.064509,2018-05-17 19:59:32.819554,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
182,1522164015,796949148,0:01:49.165416,2018-05-17 19:59:32.916219,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
183,1522164015,899145126,0:01:49.265762,2018-05-17 19:59:33.016549,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
184,1522164016,129461,0:01:49.366901,2018-05-17 19:59:33.117696,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
185,1522164016,102612972,0:01:49.469333,2018-05-17 19:59:33.220101,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
186,1522164016,204592466,0:01:49.572258,2018-05-17 19:59:33.323056,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
187,1522164016,305754184,0:01:49.673913,2018-05-17 19:59:33.424699,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
188,1522164016,407680273,0:01:49.776611,2018-05-17 19:59:33.527423,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
189,1522164016,508792400,0:01:49.875693,2018-05-17 19:59:33.626528,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
190,1522164016,609891891,0:01:49.976418,2018-05-17 19:59:33.727217,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
191,1522164016,711182117,0:01:50.079471,2018-05-17 19:59:33.830254,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
192,1522164016,813205957,0:01:50.179540,2018-05-17 19:59:33.930308,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
193,1522164016,914271354,0:01:50.281619,2018-05-17 19:59:34.032426,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
194,1522164017,16316413,0:01:50.383397,2018-05-17 19:59:34.134185,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
195,1522164017,117901325,0:01:50.484444,2018-05-17 19:59:34.235216,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
196,1522164017,118768692,0:01:50.486078,2018-05-17 19:59:34.236855,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,cloud,0,False,,,,,,
197,1522164017,218950986,0:01:50.586312,2018-05-17 19:59:34.337151,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
198,1522164017,321491241,0:01:50.688252,2018-05-17 19:59:34.439026,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
199,1522164017,422507524,0:01:50.789059,2018-05-17 19:59:34.540241,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
200,1522164017,524008989,0:01:50.891609,2018-05-17 19:59:34.642402,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
201,1522164017,619846820,0:01:50.986465,2018-05-17 19:59:34.737701,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,ROBOT_SAY_WORD,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,,,,,,
202,1522164017,625365734,0:01:50.992420,2018-05-17 19:59:34.743786,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
203,1522164017,726231336,0:01:51.093058,2018-05-17 19:59:34.843846,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
204,1522164017,828299522,0:01:51.195662,2018-05-17 19:59:34.946462,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
205,1522164017,929853677,0:01:51.296814,2018-05-17 19:59:35.047586,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
206,1522164018,31359434,0:01:51.398859,2018-05-17 19:59:35.149645,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
208,1522164018,121713638,0:01:51.488974,2018-05-17 19:59:35.239782,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,,,,,,
209,1522164018,133391380,0:01:51.500790,2018-05-17 19:59:35.251585,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
210,1522164018,234977722,0:01:51.601741,2018-05-17 19:59:35.352541,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
211,1522164018,337366104,0:01:51.715583,2018-05-17 19:59:35.466361,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
212,1522164018,451390743,0:01:51.818410,2018-05-17 19:59:35.569217,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
213,1522164018,552186250,0:01:51.918939,2018-05-17 19:59:35.669781,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
214,1522164018,655584573,0:01:52.022192,2018-05-17 19:59:35.772976,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
215,1522164018,757868766,0:01:52.127394,2018-05-17 19:59:35.878159,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
216,1522164018,860913991,0:01:52.236530,2018-05-17 19:59:35.987296,1,gigantic,2018-03-27 11:18:26.633365,None,,3,robotTURN,NOVICE,2018-03-27 11:19:54.735849,None,,1,1,3,2,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,cloud,False,,0,False,False,False,False,False,False,
