elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
0:02:48.429794,2018-01-24 12:51:54.184513,robotTURN,NONTARGET_OBJECT_COLLECTED,novice,NA,,False,,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:02:49.135221,2018-01-24 12:51:54.889903,robotTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,ROBOT_SILENT_EXCITED,,False,,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:02:49.663960,2018-01-24 12:51:55.418658,robotTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,ROBOT_CUSTOM_SPEECH,,False,,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:02:56.820767,2018-01-24 12:52:02.575460,robotTURN,SCREEN_MOVED,NOVICE,NA,,False,mailbox,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:02:58.941302,2018-01-24 12:52:04.696017,robotTURN,SCREEN_MOVED,NOVICE,LOOK_AT_TABLET,,False,,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:02:59.550109,2018-01-24 12:52:05.304809,robotTURN,SCREEN_MOVED,NOVICE,ROBOT_CUSTOM_SPEECH,,False,,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:03.359973,2018-01-24 12:52:09.114669,robotTURN,SCREEN_MOVED,NOVICE,ROBOT_SILENT_INTERESTED,,False,,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:06.501070,2018-01-24 12:52:12.255767,robotTURN,OBJECT_CLICKED,NOVICE,NA,dress,True,lion,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:07.004851,2018-01-24 12:52:12.759547,robotTURN,OBJECT_CLICKED,NOVICE,ROBOT_SILENT_PUZZLED,dress,True,,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:08.689644,2018-01-24 12:52:14.444325,robotTURN,PRONUNCIATION_PANEL_CLOSED,NOVICE,NA,dress,False,dress,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:03:08.770191,2018-01-24 12:52:14.524888,robotTURN,OBJECT_CLICKED,NOVICE,NA,dress,False,dress,0,land,0,1,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
